H1_BMP4_derived_mesendoderm_cultured_cells 	 H2BK120ac 	 GSM955999
H1_BMP4_derived_mesendoderm_cultured_cells 	 H2BK120ac 	 GSM908940
H1_BMP4_derived_mesendoderm_cultured_cells 	 H2BK15ac 	 GSM1013119
H1_BMP4_derived_mesendoderm_cultured_cells 	 H2BK15ac 	 GSM956002
H1_BMP4_derived_mesendoderm_cultured_cells 	 H2BK5ac 	 GSM807395
H1_BMP4_derived_mesendoderm_cultured_cells 	 H2BK5ac 	 GSM807394
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K18ac 	 GSM908948
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K18ac 	 GSM956006
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K23ac 	 GSM818025
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K27ac 	 GSM864035
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K27ac 	 GSM864799
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K27ac 	 GSM753426
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K27ac 	 GSM753425
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K27me3 	 GSM752969
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K27me3 	 GSM752968
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K27me3 	 GSM864801
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K27me3 	 GSM864036
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K36me3 	 GSM752972
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K4ac 	 GSM956017
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K4me1 	 GSM752978
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K4me1 	 GSM752977
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K4me2 	 GSM752982
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K4me2 	 GSM752981
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K4me3 	 GSM753440
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K4me3 	 GSM752983
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K79me1 	 GSM807399
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K79me1 	 GSM807398
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K79me2 	 GSM807401
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K9ac 	 GSM818047
H1_BMP4_derived_mesendoderm_cultured_cells 	 H3K9ac 	 GSM807402
H1_BMP4_derived_mesendoderm_cultured_cells 	 H4K8ac 	 GSM956028
H1_BMP4_derived_mesendoderm_cultured_cells 	 mRNA-Seq 	 GSM915325
H1_BMP4_derived_mesendoderm_cultured_cells 	 mRNA-Seq 	 GSM915324
H1_BMP4_derived_trophoblast_cultured_cells 	 ChIP-Seq_input 	 GSM753449
H1_BMP4_derived_trophoblast_cultured_cells 	 ChIP-Seq_input 	 GSM753448
H1_BMP4_derived_trophoblast_cultured_cells 	 ChIP-Seq_input 	 GSM864803
H1_BMP4_derived_trophoblast_cultured_cells 	 DNase_hypersensitivity 	 GSM878628
H1_BMP4_derived_trophoblast_cultured_cells 	 DNase_hypersensitivity 	 GSM878614
H1_BMP4_derived_trophoblast_cultured_cells 	 Digital_genomic_footprinting 	 GSM906382
H1_BMP4_derived_trophoblast_cultured_cells 	 H2A.Z 	 GSM908937
H1_BMP4_derived_trophoblast_cultured_cells 	 H2A.Z 	 GSM906387
H1_BMP4_derived_trophoblast_cultured_cells 	 H2AK5ac 	 GSM908939
H1_BMP4_derived_trophoblast_cultured_cells 	 H2AK5ac 	 GSM906388
H1_BMP4_derived_trophoblast_cultured_cells 	 H2BK120ac 	 GSM908941
H1_BMP4_derived_trophoblast_cultured_cells 	 H2BK120ac 	 GSM906389
H1_BMP4_derived_trophoblast_cultured_cells 	 H2BK12ac 	 GSM906390
H1_BMP4_derived_trophoblast_cultured_cells 	 H2BK12ac 	 GSM908943
H1_BMP4_derived_trophoblast_cultured_cells 	 H2BK5ac 	 GSM908944
H1_BMP4_derived_trophoblast_cultured_cells 	 H2BK5ac 	 GSM906391
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K14ac 	 GSM908946
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K14ac 	 GSM908945
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K18ac 	 GSM908950
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K18ac 	 GSM908949
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K23ac 	 GSM818027
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K23ac 	 GSM818026
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K27ac 	 GSM864800
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K27ac 	 GSM753428
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K27ac 	 GSM753427
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K27me3 	 GSM753431
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K27me3 	 GSM753430
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K27me3 	 GSM896164
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K36me3 	 GSM956012
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K36me3 	 GSM906401
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K36me3 	 GSM753433
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K36me3 	 GSM753432
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4ac 	 GSM908955
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4ac 	 GSM908954
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4me1 	 GSM753436
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4me1 	 GSM753435
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4me1 	 GSM956018
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4me1 	 GSM906403
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4me2 	 GSM753439
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4me2 	 GSM753438
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4me3 	 GSM906405
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4me3 	 GSM753442
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K4me3 	 GSM753441
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K79me1 	 GSM908959
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K79me1 	 GSM908958
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K79me2 	 GSM908961
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K79me2 	 GSM908960
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K9ac 	 GSM818049
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K9ac 	 GSM818048
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K9me3 	 GSM906408
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K9me3 	 GSM818054
H1_BMP4_derived_trophoblast_cultured_cells 	 H3K9me3 	 GSM818053
H1_BMP4_derived_trophoblast_cultured_cells 	 H4K12ac 	 GSM908963
H1_BMP4_derived_trophoblast_cultured_cells 	 H4K12ac 	 GSM908962
H1_BMP4_derived_trophoblast_cultured_cells 	 H4K8ac 	 GSM908965
H1_BMP4_derived_trophoblast_cultured_cells 	 H4K8ac 	 GSM908964
H1_BMP4_derived_trophoblast_cultured_cells 	 H4K91ac 	 GSM908967
H1_BMP4_derived_trophoblast_cultured_cells 	 mRNA-Seq 	 GSM915321
H1_BMP4_derived_trophoblast_cultured_cells 	 mRNA-Seq 	 GSM915320
H1_cell_line 	 ChIP-Seq_input 	 GSM667642
H1_cell_line 	 ChIP-Seq_input 	 GSM667641
H1_cell_line 	 ChIP-Seq_input 	 GSM605339
H1_cell_line 	 ChIP-Seq_input 	 GSM605338
H1_cell_line 	 ChIP-Seq_input 	 GSM605337
H1_cell_line 	 ChIP-Seq_input 	 GSM605336
H1_cell_line 	 ChIP-Seq_input 	 GSM605335
H1_cell_line 	 ChIP-Seq_input 	 GSM605334
H1_cell_line 	 ChIP-Seq_input 	 GSM605333
H1_cell_line 	 ChIP-Seq_input 	 GSM537682
H1_cell_line 	 ChIP-Seq_input 	 GSM450270
H1_cell_line 	 ChIP-Seq_input 	 GSM433179
H1_cell_line 	 ChIP-Seq_input 	 GSM428289
H1_cell_line 	 DNase_hypersensitivity 	 GSM878621
H1_cell_line 	 DNase_hypersensitivity 	 GSM878616
H1_cell_line 	 H2A.Z 	 GSM908938
H1_cell_line 	 H2AK5ac 	 GSM602258
H1_cell_line 	 H2AK5ac 	 GSM602257
H1_cell_line 	 H2BK120ac 	 GSM789281
H1_cell_line 	 H2BK120ac 	 GSM789280
H1_cell_line 	 H2BK120ac 	 GSM605295
H1_cell_line 	 H2BK12ac 	 GSM605297
H1_cell_line 	 H2BK12ac 	 GSM605296
H1_cell_line 	 H2BK15ac 	 GSM605299
H1_cell_line 	 H2BK15ac 	 GSM605298
H1_cell_line 	 H2BK20ac 	 GSM605301
H1_cell_line 	 H2BK20ac 	 GSM605300
H1_cell_line 	 H2BK5ac 	 GSM605303
H1_cell_line 	 H2BK5ac 	 GSM605302
H1_cell_line 	 H3K14ac 	 GSM667615
H1_cell_line 	 H3K14ac 	 GSM667614
H1_cell_line 	 H3K18ac 	 GSM602259
H1_cell_line 	 H3K18ac 	 GSM605304
H1_cell_line 	 H3K23ac 	 GSM667618
H1_cell_line 	 H3K23ac 	 GSM667617
H1_cell_line 	 H3K23me2 	 GSM605306
H1_cell_line 	 H3K23me2 	 GSM605305
H1_cell_line 	 H3K27ac 	 GSM663427
H1_cell_line 	 H3K27ac 	 GSM466732
H1_cell_line 	 H3K27me3 	 GSM605308
H1_cell_line 	 H3K27me3 	 GSM537683
H1_cell_line 	 H3K27me3 	 GSM434776
H1_cell_line 	 H3K27me3 	 GSM428295
H1_cell_line 	 H3K27me3 	 GSM433167
H1_cell_line 	 H3K27me3 	 GSM466734
H1_cell_line 	 H3K36me3 	 GSM466737
H1_cell_line 	 H3K36me3 	 GSM433176
H1_cell_line 	 H3K36me3 	 GSM409312
H1_cell_line 	 H3K36me3 	 GSM428296
H1_cell_line 	 H3K36me3 	 GSM450268
H1_cell_line 	 H3K36me3 	 GSM537684
H1_cell_line 	 H3K36me3 	 GSM605309
H1_cell_line 	 H3K4ac 	 GSM667624
H1_cell_line 	 H3K4ac 	 GSM605311
H1_cell_line 	 H3K4me1 	 GSM537679
H1_cell_line 	 H3K4me1 	 GSM409307
H1_cell_line 	 H3K4me1 	 GSM434762
H1_cell_line 	 H3K4me1 	 GSM433177
H1_cell_line 	 H3K4me1 	 GSM466739
H1_cell_line 	 H3K4me1 	 GSM605312
H1_cell_line 	 H3K4me2 	 GSM602261
H1_cell_line 	 H3K4me2 	 GSM602260
H1_cell_line 	 H3K4me3 	 GSM469971
H1_cell_line 	 H3K4me3 	 GSM433170
H1_cell_line 	 H3K4me3 	 GSM432392
H1_cell_line 	 H3K4me3 	 GSM410808
H1_cell_line 	 H3K4me3 	 GSM409308
H1_cell_line 	 H3K4me3 	 GSM537681
H1_cell_line 	 H3K4me3 	 GSM537680
H1_cell_line 	 H3K4me3 	 GSM605315
H1_cell_line 	 H3K56ac 	 GSM667627
H1_cell_line 	 H3K56ac 	 GSM605317
H1_cell_line 	 H3K79me1 	 GSM605320
H1_cell_line 	 H3K79me1 	 GSM605319
H1_cell_line 	 H3K79me1 	 GSM605318
H1_cell_line 	 H3K79me2 	 GSM605322
H1_cell_line 	 H3K79me2 	 GSM605321
H1_cell_line 	 H3K9ac 	 GSM537685
H1_cell_line 	 H3K9ac 	 GSM410807
H1_cell_line 	 H3K9ac 	 GSM433171
H1_cell_line 	 H3K9ac 	 GSM434785
H1_cell_line 	 H3K9ac 	 GSM605323
H1_cell_line 	 H3K9me3 	 GSM818057
H1_cell_line 	 H3K9me3 	 GSM605328
H1_cell_line 	 H3K9me3 	 GSM605327
H1_cell_line 	 H3K9me3 	 GSM605325
H1_cell_line 	 H3K9me3 	 GSM450266
H1_cell_line 	 H3K9me3 	 GSM433174
H1_cell_line 	 H3K9me3 	 GSM428291
H1_cell_line 	 H4K20me1 	 GSM605329
H1_cell_line 	 H4K20me1 	 GSM789284
H1_cell_line 	 H4K5ac 	 GSM752990
H1_cell_line 	 H4K5ac 	 GSM605330
H1_cell_line 	 H4K8ac 	 GSM896166
H1_cell_line 	 H4K8ac 	 GSM908966
H1_cell_line 	 H4K91ac 	 GSM605332
H1_cell_line 	 H4K91ac 	 GSM752991
H1_cell_line 	 MRE-Seq 	 GSM543005
H1_cell_line 	 MRE-Seq 	 GSM428286
H1_cell_line 	 MRE-Seq 	 GSM450236
H1_cell_line 	 mRNA-Seq 	 GSM915329
H1_cell_line 	 mRNA-Seq 	 GSM915328
H1_cell_line 	 mRNA-Seq 	 GSM484408
H1_cell_line 	 smRNA-Seq 	 GSM450239
H1_derived_mesenchymal_stem_cells 	 ChIP-Seq_input 	 GSM767354
H1_derived_mesenchymal_stem_cells 	 ChIP-Seq_input 	 GSM767353
H1_derived_mesenchymal_stem_cells 	 DNase_hypersensitivity 	 GSM906381
H1_derived_mesenchymal_stem_cells 	 DNase_hypersensitivity 	 GSM906380
H1_derived_mesenchymal_stem_cells 	 Digital_genomic_footprinting 	 GSM909314
H1_derived_mesenchymal_stem_cells 	 H2A.Z 	 GSM818009
H1_derived_mesenchymal_stem_cells 	 H2AK5ac 	 GSM818011
H1_derived_mesenchymal_stem_cells 	 H2AK5ac 	 GSM818010
H1_derived_mesenchymal_stem_cells 	 H2BK120ac 	 GSM908942
H1_derived_mesenchymal_stem_cells 	 H2BK12ac 	 GSM818015
H1_derived_mesenchymal_stem_cells 	 H2BK12ac 	 GSM818014
H1_derived_mesenchymal_stem_cells 	 H2BK5ac 	 GSM818019
H1_derived_mesenchymal_stem_cells 	 H2BK5ac 	 GSM818018
H1_derived_mesenchymal_stem_cells 	 H3K14ac 	 GSM908947
H1_derived_mesenchymal_stem_cells 	 H3K14ac 	 GSM818020
H1_derived_mesenchymal_stem_cells 	 H3K18ac 	 GSM818023
H1_derived_mesenchymal_stem_cells 	 H3K18ac 	 GSM818022
H1_derived_mesenchymal_stem_cells 	 H3K23ac 	 GSM818029
H1_derived_mesenchymal_stem_cells 	 H3K23ac 	 GSM818028
H1_derived_mesenchymal_stem_cells 	 H3K27ac 	 GSM767342
H1_derived_mesenchymal_stem_cells 	 H3K27ac 	 GSM767341
H1_derived_mesenchymal_stem_cells 	 H3K27me3 	 GSM767345
H1_derived_mesenchymal_stem_cells 	 H3K27me3 	 GSM767344
H1_derived_mesenchymal_stem_cells 	 H3K36me3 	 GSM753434
H1_derived_mesenchymal_stem_cells 	 H3K36me3 	 GSM767346
H1_derived_mesenchymal_stem_cells 	 H3K4ac 	 GSM818037
H1_derived_mesenchymal_stem_cells 	 H3K4ac 	 GSM818036
H1_derived_mesenchymal_stem_cells 	 H3K4me1 	 GSM767347
H1_derived_mesenchymal_stem_cells 	 H3K4me1 	 GSM753437
H1_derived_mesenchymal_stem_cells 	 H3K4me2 	 GSM818042
H1_derived_mesenchymal_stem_cells 	 H3K4me2 	 GSM818041
H1_derived_mesenchymal_stem_cells 	 H3K4me3 	 GSM767349
H1_derived_mesenchymal_stem_cells 	 H3K4me3 	 GSM767348
H1_derived_mesenchymal_stem_cells 	 H3K79me1 	 GSM818045
H1_derived_mesenchymal_stem_cells 	 H3K79me1 	 GSM818044
H1_derived_mesenchymal_stem_cells 	 H3K9ac 	 GSM818051
H1_derived_mesenchymal_stem_cells 	 H3K9ac 	 GSM818050
H1_derived_mesenchymal_stem_cells 	 H3K9me3 	 GSM767352
H1_derived_mesenchymal_stem_cells 	 H3K9me3 	 GSM753445
H1_derived_mesenchymal_stem_cells 	 H4K8ac 	 GSM818059
H1_derived_mesenchymal_stem_cells 	 H4K8ac 	 GSM818058
H1_derived_mesenchymal_stem_cells 	 H4K91ac 	 GSM818061
H1_derived_mesenchymal_stem_cells 	 mRNA-Seq 	 GSM915323
H1_derived_mesenchymal_stem_cells 	 mRNA-Seq 	 GSM915322
H1_derived_neuronal_progenitor_cultured_cells 	 ChIP-Seq_input 	 GSM767356
H1_derived_neuronal_progenitor_cultured_cells 	 ChIP-Seq_input 	 GSM767355
H1_derived_neuronal_progenitor_cultured_cells 	 ChIP-Seq_input 	 GSM956029
H1_derived_neuronal_progenitor_cultured_cells 	 ChIP-Seq_input 	 GSM818063
H1_derived_neuronal_progenitor_cultured_cells 	 DNase_hypersensitivity 	 GSM906379
H1_derived_neuronal_progenitor_cultured_cells 	 DNase_hypersensitivity 	 GSM878615
H1_derived_neuronal_progenitor_cultured_cells 	 H2AK5ac 	 GSM955998
H1_derived_neuronal_progenitor_cultured_cells 	 H2AK5ac 	 GSM955997
H1_derived_neuronal_progenitor_cultured_cells 	 H2BK120ac 	 GSM956001
H1_derived_neuronal_progenitor_cultured_cells 	 H2BK120ac 	 GSM956000
H1_derived_neuronal_progenitor_cultured_cells 	 H2BK12ac 	 GSM818016
H1_derived_neuronal_progenitor_cultured_cells 	 H2BK15ac 	 GSM956004
H1_derived_neuronal_progenitor_cultured_cells 	 H2BK15ac 	 GSM956003
H1_derived_neuronal_progenitor_cultured_cells 	 H2BK5ac 	 GSM956005
H1_derived_neuronal_progenitor_cultured_cells 	 H3K14ac 	 GSM818021
H1_derived_neuronal_progenitor_cultured_cells 	 H3K18ac 	 GSM956007
H1_derived_neuronal_progenitor_cultured_cells 	 H3K18ac 	 GSM818024
H1_derived_neuronal_progenitor_cultured_cells 	 H3K23ac 	 GSM818030
H1_derived_neuronal_progenitor_cultured_cells 	 H3K23ac 	 GSM1013121
H1_derived_neuronal_progenitor_cultured_cells 	 H3K27ac 	 GSM896162
H1_derived_neuronal_progenitor_cultured_cells 	 H3K27ac 	 GSM956008
H1_derived_neuronal_progenitor_cultured_cells 	 H3K27ac 	 GSM753429
H1_derived_neuronal_progenitor_cultured_cells 	 H3K27ac 	 GSM767343
H1_derived_neuronal_progenitor_cultured_cells 	 H3K27ac 	 GSM818031
H1_derived_neuronal_progenitor_cultured_cells 	 H3K27me3 	 GSM818033
H1_derived_neuronal_progenitor_cultured_cells 	 H3K27me3 	 GSM956010
H1_derived_neuronal_progenitor_cultured_cells 	 H3K27me3 	 GSM896165
H1_derived_neuronal_progenitor_cultured_cells 	 H3K36me3 	 GSM1013141
H1_derived_neuronal_progenitor_cultured_cells 	 H3K36me3 	 GSM818035
H1_derived_neuronal_progenitor_cultured_cells 	 H3K36me3 	 GSM818034
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4ac 	 GSM818038
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4ac 	 GSM908956
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4me1 	 GSM1013146
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4me1 	 GSM818040
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4me1 	 GSM818039
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4me2 	 GSM908957
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4me3 	 GSM767351
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4me3 	 GSM767350
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4me3 	 GSM818043
H1_derived_neuronal_progenitor_cultured_cells 	 H3K4me3 	 GSM1013151
H1_derived_neuronal_progenitor_cultured_cells 	 H3K79me1 	 GSM818046
H1_derived_neuronal_progenitor_cultured_cells 	 H3K9ac 	 GSM818052
H1_derived_neuronal_progenitor_cultured_cells 	 H3K9me3 	 GSM1013158
H1_derived_neuronal_progenitor_cultured_cells 	 H3K9me3 	 GSM818056
H1_derived_neuronal_progenitor_cultured_cells 	 H3K9me3 	 GSM818055
H1_derived_neuronal_progenitor_cultured_cells 	 H4K8ac 	 GSM818060
H1_derived_neuronal_progenitor_cultured_cells 	 H4K91ac 	 GSM818062
H1_derived_neuronal_progenitor_cultured_cells 	 mRNA-Seq 	 GSM706049
H1_derived_neuronal_progenitor_cultured_cells 	 mRNA-Seq 	 GSM706048
H1_derived_neuronal_progenitor_cultured_cells 	 mRNA-Seq 	 GSM915327
H1_derived_neuronal_progenitor_cultured_cells 	 mRNA-Seq 	 GSM915326
H9_cell_line 	 ChIP-Seq_input 	 GSM832839
H9_cell_line 	 ChIP-Seq_input 	 GSM667643
H9_cell_line 	 ChIP-Seq_input 	 GSM706081
H9_cell_line 	 DNase_hypersensitivity 	 GSM878613
H9_cell_line 	 DNase_hypersensitivity 	 GSM878612
H9_cell_line 	 H2A.Z 	 GSM807391
H9_cell_line 	 H2AK5ac 	 GSM667609
H9_cell_line 	 H2AK5ac 	 GSM667608
H9_cell_line 	 H2BK120ac 	 GSM752962
H9_cell_line 	 H2BK12ac 	 GSM667611
H9_cell_line 	 H2BK12ac 	 GSM667610
H9_cell_line 	 H2BK15ac 	 GSM864034
H9_cell_line 	 H2BK15ac 	 GSM706063
H9_cell_line 	 H2BK15ac 	 GSM706062
H9_cell_line 	 H2BK20ac 	 GSM752963
H9_cell_line 	 H2BK5ac 	 GSM667613
H9_cell_line 	 H2BK5ac 	 GSM667612
H9_cell_line 	 H3K14ac 	 GSM896161
H9_cell_line 	 H3K14ac 	 GSM752964
H9_cell_line 	 H3K18ac 	 GSM667616
H9_cell_line 	 H3K18ac 	 GSM706064
H9_cell_line 	 H3K23ac 	 GSM667620
H9_cell_line 	 H3K23ac 	 GSM667619
H9_cell_line 	 H3K23me2 	 GSM807396
H9_cell_line 	 H3K23me2 	 GSM667621
H9_cell_line 	 H3K27ac 	 GSM605307
H9_cell_line 	 H3K27ac 	 GSM665037
H9_cell_line 	 H3K27me3 	 GSM706066
H9_cell_line 	 H3K27me3 	 GSM667622
H9_cell_line 	 H3K36me3 	 GSM605310
H9_cell_line 	 H3K36me3 	 GSM667623
H9_cell_line 	 H3K4ac 	 GSM752976
H9_cell_line 	 H3K4ac 	 GSM667625
H9_cell_line 	 H3K4me1 	 GSM706071
H9_cell_line 	 H3K4me1 	 GSM667626
H9_cell_line 	 H3K4me2 	 GSM616127
H9_cell_line 	 H3K4me2 	 GSM605314
H9_cell_line 	 H3K4me3 	 GSM605316
H9_cell_line 	 H3K4me3 	 GSM616128
H9_cell_line 	 H3K56ac 	 GSM667628
H9_cell_line 	 H3K56ac 	 GSM706076
H9_cell_line 	 H3K79me1 	 GSM706077
H9_cell_line 	 H3K79me1 	 GSM667629
H9_cell_line 	 H3K79me2 	 GSM667630
H9_cell_line 	 H3K79me2 	 GSM706078
H9_cell_line 	 H3K9ac 	 GSM616129
H9_cell_line 	 H3K9ac 	 GSM605324
H9_cell_line 	 H3K9me3 	 GSM667633
H9_cell_line 	 H3K9me3 	 GSM667632
H9_cell_line 	 H3K9me3 	 GSM667631
H9_cell_line 	 H3T11ph 	 GSM807403
H9_cell_line 	 H4K20me1 	 GSM667634
H9_cell_line 	 H4K5ac 	 GSM667636
H9_cell_line 	 H4K5ac 	 GSM667635
H9_cell_line 	 H4K8ac 	 GSM667638
H9_cell_line 	 H4K8ac 	 GSM667637
H9_cell_line 	 H4K91ac 	 GSM667640
H9_cell_line 	 H4K91ac 	 GSM667639
H9_derived_neuron_cultured_cells 	 ChIP-Seq_input 	 GSM772737
H9_derived_neuron_cultured_cells 	 H2A.Z 	 GSM916021
H9_derived_neuron_cultured_cells 	 H3K27me3 	 GSM772787
H9_derived_neuron_cultured_cells 	 H3K36me3 	 GSM772803
H9_derived_neuron_cultured_cells 	 H3K4me1 	 GSM772785
H9_derived_neuron_cultured_cells 	 H3K4me3 	 GSM772776
H9_derived_neuron_cultured_cells 	 H3K9me3 	 GSM772738
H9_derived_neuronal_progenitor_cultured_cells 	 ChIP-Seq_input 	 GSM772805
H9_derived_neuronal_progenitor_cultured_cells 	 H2A.Z 	 GSM916022
H9_derived_neuronal_progenitor_cultured_cells 	 H3K27me3 	 GSM772801
H9_derived_neuronal_progenitor_cultured_cells 	 H3K36me3 	 GSM772795
H9_derived_neuronal_progenitor_cultured_cells 	 H3K4me1 	 GSM772808
H9_derived_neuronal_progenitor_cultured_cells 	 H3K4me3 	 GSM772736
H9_derived_neuronal_progenitor_cultured_cells 	 H3K9me3 	 GSM772810
HUES48_cell_line 	 ChIP-Seq_input 	 GSM772755
HUES48_cell_line 	 ChIP-Seq_input 	 GSM772794
HUES48_cell_line 	 H3K27ac 	 GSM997250
HUES48_cell_line 	 H3K27me3 	 GSM669942
HUES48_cell_line 	 H3K27me3 	 GSM772766
HUES48_cell_line 	 H3K36me3 	 GSM772798
HUES48_cell_line 	 H3K36me3 	 GSM670039
HUES48_cell_line 	 H3K4me1 	 GSM669954
HUES48_cell_line 	 H3K4me1 	 GSM772793
HUES48_cell_line 	 H3K4me3 	 GSM772797
HUES48_cell_line 	 H3K4me3 	 GSM669936
HUES48_cell_line 	 H3K9ac 	 GSM670013
HUES48_cell_line 	 H3K9ac 	 GSM772796
HUES48_cell_line 	 H3K9me3 	 GSM772780
HUES48_cell_line 	 H3K9me3 	 GSM772799
HUES6_cell_line 	 ChIP-Seq_input 	 GSM669888
HUES6_cell_line 	 ChIP-Seq_input 	 GSM669895
HUES6_cell_line 	 H3K27ac 	 GSM1112776
HUES6_cell_line 	 H3K27ac 	 GSM1112774
HUES6_cell_line 	 H3K27me3 	 GSM669897
HUES6_cell_line 	 H3K27me3 	 GSM669887
HUES6_cell_line 	 H3K36me3 	 GSM669892
HUES6_cell_line 	 H3K36me3 	 GSM669898
HUES6_cell_line 	 H3K4me1 	 GSM669885
HUES6_cell_line 	 H3K4me1 	 GSM669891
HUES6_cell_line 	 H3K4me3 	 GSM669893
HUES6_cell_line 	 H3K4me3 	 GSM669889
HUES6_cell_line 	 H3K9ac 	 GSM669890
HUES6_cell_line 	 H3K9me3 	 GSM669894
HUES6_cell_line 	 H3K9me3 	 GSM669886
HUES64_cell_line 	 ChIP-Seq_input 	 GSM772979
HUES64_cell_line 	 ChIP-Seq_input 	 GSM772913
HUES64_cell_line 	 ChIP-Seq_input 	 GSM772754
HUES64_cell_line 	 ChIP-Seq_input 	 GSM772807
HUES64_cell_line 	 H3K27ac 	 GSM1112775
HUES64_cell_line 	 H3K27ac 	 GSM997249
HUES64_cell_line 	 H3K27me3 	 GSM669974
HUES64_cell_line 	 H3K27me3 	 GSM772750
HUES64_cell_line 	 H3K27me3 	 GSM773002
HUES64_cell_line 	 H3K27me3 	 GSM772977
HUES64_cell_line 	 H3K36me3 	 GSM772912
HUES64_cell_line 	 H3K36me3 	 GSM772751
HUES64_cell_line 	 H3K36me3 	 GSM669932
HUES64_cell_line 	 H3K4me1 	 GSM669966
HUES64_cell_line 	 H3K4me1 	 GSM772971
HUES64_cell_line 	 H3K4me1 	 GSM772800
HUES64_cell_line 	 H3K4me3 	 GSM772752
HUES64_cell_line 	 H3K4me3 	 GSM772978
HUES64_cell_line 	 H3K4me3 	 GSM669967
HUES64_cell_line 	 H3K9ac 	 GSM669963
HUES64_cell_line 	 H3K9ac 	 GSM773003
HUES64_cell_line 	 H3K9ac 	 GSM772980
HUES64_cell_line 	 H3K9ac 	 GSM772749
HUES64_cell_line 	 H3K9me3 	 GSM772856
HUES64_cell_line 	 H3K9me3 	 GSM772756
HUES64_cell_line 	 H3K9me3 	 GSM669928
HUES64_cell_line 	 mRNA-Seq 	 GSM1112834
HUES64_cell_line 	 mRNA-Seq 	 GSM1112837
IMR90_cell_line 	 ChIP-Seq_input 	 GSM959044
IMR90_cell_line 	 ChIP-Seq_input 	 GSM521933
IMR90_cell_line 	 ChIP-Seq_input 	 GSM521932
IMR90_cell_line 	 ChIP-Seq_input 	 GSM521931
